parameters:
P = 0.900000	Q = 0.100000	D_A = 0.090000	error rate = 0.010000	average coverage per site = 3	sample size = 100	# of iterations = 10000

iteration	sample P	sample Q	sample error rate	sample p	sample D_A	best_major_allele_freq	best_D_A	best_f	estimated P	estimated Q	best_error	HWE_maxll	null_maxll	maxll	pol_llstat	HWE_llstat
5407	0.870000	0.130000	0.010067	0.870000	0.113100	0.865000	0.101775	0.871548	0.850000	0.120000	0.005034	-67.993340	-164.407954	-54.816569	219.182771	26.353542
5408	0.880000	0.120000	0.015038	0.880000	0.105600	0.890000	0.077900	0.795710	0.870000	0.090000	0.005639	-61.020826	-129.810800	-53.127664	153.366273	15.786325
5409	0.910000	0.090000	0.007407	0.910000	0.081900	0.930000	0.065100	1.000000	0.930000	0.070000	0.011111	-51.067485	-110.759079	-39.091327	143.335504	23.952316
5410	0.950000	0.050000	0.013559	0.950000	0.047500	0.955000	0.037975	0.883653	0.950000	0.040000	0.010169	-45.576106	-67.577554	-42.045365	51.064379	7.061481
5411	0.900000	0.100000	0.006431	0.900000	0.090000	0.900000	0.090000	1.000000	0.900000	0.100000	0.009646	-61.880210	-134.937884	-46.709471	176.456827	30.341478
5412	0.910000	0.090000	0.021807	0.910000	0.081900	0.930000	0.065100	1.000000	0.930000	0.070000	0.018692	-76.526232	-132.617977	-66.465446	132.305062	20.121572
5413	0.950000	0.050000	0.012195	0.950000	0.047500	0.945000	0.036975	0.711400	0.930000	0.040000	0.004573	-49.462537	-81.507846	-46.192054	70.631584	6.540966
5414	0.940000	0.060000	0.006623	0.940000	0.056400	0.940000	0.056400	1.000000	0.940000	0.060000	0.004967	-45.489462	-95.588766	-36.660991	117.855549	17.656943
5415	0.880000	0.120000	0.006711	0.880000	0.105600	0.860000	0.120400	1.000000	0.860000	0.140000	0.005034	-65.584420	-167.328025	-45.490607	243.674838	40.187626
5416	0.900000	0.100000	0.020408	0.900000	0.090000	0.890000	0.097900	1.000000	0.890000	0.110000	0.020408	-84.366174	-188.992869	-67.263408	243.458921	34.205532
5417	0.910000	0.090000	0.017483	0.910000	0.081900	0.920000	0.073600	1.000000	0.920000	0.080000	0.015734	-70.401267	-147.791789	-58.018617	179.546344	24.765301
5418	0.950000	0.050000	0.003497	0.950000	0.047500	0.950000	0.037500	0.789474	0.940000	0.040000	0.000000	-26.253344	-49.873298	-23.346266	53.054065	5.814157
5419	0.890000	0.110000	0.009404	0.890000	0.097900	0.890000	0.097900	1.000000	0.890000	0.110000	0.009404	-68.838559	-148.801526	-54.413640	188.775773	28.849838
5420	0.900000	0.100000	0.013245	0.900000	0.090000	0.900000	0.090000	1.000000	0.900000	0.100000	0.014901	-70.024131	-120.611844	-57.639916	125.943856	24.768430
5421	0.900000	0.100000	0.007273	0.900000	0.090000	0.895000	0.088975	0.946794	0.890000	0.100000	0.005455	-55.757208	-134.050165	-43.332905	181.434520	24.848606
5422	0.930000	0.070000	0.017986	0.930000	0.065100	0.950000	0.047500	1.000000	0.950000	0.050000	0.021583	-54.788542	-74.860590	-49.519012	50.683157	10.539060
5423	0.890000	0.110000	0.020243	0.890000	0.097900	0.880000	0.105600	1.000000	0.880000	0.120000	0.018219	-69.920422	-118.071628	-58.656585	118.830085	22.527673
5424	0.910000	0.090000	0.013468	0.910000	0.081900	0.920000	0.073600	1.000000	0.920000	0.080000	0.020202	-69.571712	-152.305913	-53.441595	197.728637	32.260234
5425	0.920000	0.080000	0.013746	0.920000	0.073600	0.920000	0.073600	1.000000	0.920000	0.080000	0.015464	-64.573002	-126.238988	-52.655842	147.166292	23.834320
5426	0.860000	0.140000	0.014663	0.860000	0.120400	0.860000	0.120400	1.000000	0.860000	0.140000	0.008798	-85.532146	-216.530219	-66.289395	300.481649	38.485503
5427	0.920000	0.080000	0.000000	0.920000	0.073600	0.920000	0.073600	1.000000	0.920000	0.080000	0.000000	-40.777087	-112.810130	-27.543411	170.533439	26.467353
5428	0.910000	0.090000	0.007326	0.910000	0.081900	0.910000	0.081900	1.000000	0.910000	0.090000	0.010989	-58.687171	-133.801783	-43.914428	179.774711	29.545486
5429	0.900000	0.100000	0.006944	0.900000	0.090000	0.900000	0.090000	1.000000	0.900000	0.100000	0.005208	-52.031900	-105.455930	-39.907219	131.097422	24.249362
5430	0.840000	0.160000	0.010033	0.840000	0.134400	0.830000	0.141100	1.000000	0.830000	0.170000	0.010033	-82.928065	-184.459682	-63.300496	242.318373	39.255139
5431	0.870000	0.130000	0.008929	0.870000	0.113100	0.870000	0.113100	1.000000	0.870000	0.130000	0.008929	-80.957607	-201.903832	-58.773642	286.260379	44.367930
5432	0.950000	0.050000	0.009494	0.950000	0.047500	0.960000	0.038400	1.000000	0.960000	0.040000	0.009494	-43.327596	-80.896174	-36.523516	88.745316	13.608159
5433	0.900000	0.100000	0.010239	0.900000	0.090000	0.900000	0.090000	1.000000	0.900000	0.100000	0.010239	-66.798498	-148.721381	-52.180389	193.081985	29.236218
5434	0.870000	0.130000	0.013746	0.870000	0.113100	0.870000	0.113100	1.000000	0.870000	0.130000	0.020619	-78.677204	-151.498859	-61.783852	179.430014	33.786705
5435	0.900000	0.100000	0.014652	0.900000	0.090000	0.900000	0.090000	1.000000	0.900000	0.100000	0.021978	-68.499646	-121.036956	-55.137481	131.798950	26.724329
5436	0.890000	0.110000	0.000000	0.890000	0.097900	0.890000	0.097900	1.000000	0.890000	0.110000	0.000000	-52.044401	-143.139856	-34.185398	217.908915	35.718005
5437	0.890000	0.110000	0.003584	0.890000	0.097900	0.890000	0.097900	1.000000	0.890000	0.110000	0.005376	-58.942513	-169.940088	-39.666508	260.547160	38.552009
5438	0.870000	0.130000	0.003497	0.870000	0.113100	0.880000	0.095600	0.905303	0.870000	0.110000	0.000000	-56.071088	-156.761714	-41.564410	230.394608	29.013357
5439	0.860000	0.140000	0.006515	0.860000	0.120400	0.850000	0.127500	1.000000	0.850000	0.150000	0.009772	-76.504833	-196.783220	-53.642067	286.282306	45.725531
5440	0.940000	0.060000	0.000000	0.940000	0.056400	0.940000	0.056400	1.000000	0.940000	0.060000	0.000000	-35.737731	-113.411414	-22.634877	181.553075	26.205708
5441	0.890000	0.110000	0.015723	0.890000	0.097900	0.890000	0.097900	1.000000	0.890000	0.110000	0.014151	-85.009116	-198.785487	-65.383287	266.804401	39.251658
5442	0.890000	0.110000	0.006803	0.890000	0.097900	0.880000	0.105600	1.000000	0.880000	0.120000	0.010204	-63.762557	-136.318236	-48.213612	176.209248	31.097891
5443	0.900000	0.100000	0.003546	0.900000	0.090000	0.910000	0.081900	1.000000	0.910000	0.090000	0.005319	-47.506279	-90.470576	-37.524134	105.892886	19.964291
5444	0.890000	0.110000	0.012085	0.890000	0.097900	0.885000	0.086775	0.852616	0.870000	0.100000	0.004532	-70.076301	-183.960427	-57.115952	253.688949	25.920698
5445	0.930000	0.070000	0.014652	0.930000	0.065100	0.920000	0.073600	1.000000	0.920000	0.080000	0.016484	-60.953308	-124.284930	-50.045519	148.478822	21.815577
5446	0.890000	0.110000	0.024540	0.890000	0.097900	0.910000	0.081900	1.000000	0.910000	0.090000	0.032209	-89.054431	-139.808139	-76.226778	127.162723	25.655306
5447	0.910000	0.090000	0.002907	0.910000	0.081900	0.910000	0.071900	0.877900	0.900000	0.080000	0.000000	-45.110874	-105.941669	-35.546664	140.790010	19.128420
5448	0.940000	0.060000	0.017123	0.940000	0.056400	0.960000	0.038400	1.000000	0.960000	0.040000	0.020548	-53.268920	-83.511840	-47.223210	72.577261	12.091420
5449	0.890000	0.110000	0.011278	0.890000	0.097900	0.895000	0.088975	0.946794	0.890000	0.100000	0.011278	-62.001944	-135.987514	-51.429814	169.115401	21.144261
5450	0.920000	0.080000	0.012270	0.920000	0.073600	0.920000	0.073600	1.000000	0.920000	0.080000	0.018405	-64.110030	-119.247213	-51.197871	136.098684	25.824316
5451	0.880000	0.120000	0.003448	0.880000	0.105600	0.870000	0.103100	0.911583	0.860000	0.120000	0.000000	-62.331770	-166.094731	-46.437323	239.314816	31.788894
5452	0.900000	0.100000	0.003497	0.900000	0.090000	0.890000	0.087900	0.897855	0.880000	0.100000	0.000000	-55.875137	-165.464203	-39.855011	251.218383	32.040252
5453	0.940000	0.060000	0.013072	0.940000	0.056400	0.940000	0.056400	1.000000	0.940000	0.060000	0.009804	-57.333761	-114.032791	-48.254812	131.555957	18.157898
5454	0.900000	0.100000	0.014286	0.900000	0.090000	0.910000	0.081900	1.000000	0.910000	0.090000	0.016071	-62.325271	-111.712296	-52.403904	118.616786	19.842735
5455	0.850000	0.150000	0.006536	0.850000	0.127500	0.830000	0.141100	1.000000	0.830000	0.170000	0.004902	-74.331816	-196.597303	-50.593457	292.007693	47.476719
5456	0.850000	0.150000	0.023810	0.850000	0.127500	0.840000	0.134400	1.000000	0.840000	0.160000	0.025510	-104.393210	-214.683374	-81.982118	265.402512	44.822185
5457	0.890000	0.110000	0.007067	0.890000	0.097900	0.880000	0.105600	1.000000	0.880000	0.120000	0.010601	-64.856335	-144.345391	-48.135025	192.420732	33.442619
5458	0.910000	0.090000	0.017007	0.910000	0.081900	0.920000	0.073600	1.000000	0.920000	0.080000	0.020408	-66.621183	-126.552225	-53.313648	146.477154	26.615070
5459	0.880000	0.120000	0.009836	0.880000	0.105600	0.870000	0.113100	1.000000	0.870000	0.130000	0.009836	-75.098200	-174.189862	-56.159500	236.060726	37.877400
5460	0.900000	0.100000	0.016722	0.900000	0.090000	0.890000	0.097900	1.000000	0.890000	0.110000	0.025084	-75.976183	-127.066877	-62.799877	128.533999	26.352612
5461	0.930000	0.070000	0.006349	0.930000	0.065100	0.920000	0.073600	1.000000	0.920000	0.080000	0.004762	-53.502394	-135.355075	-39.216799	192.276552	28.571191
5462	0.920000	0.080000	0.009259	0.920000	0.073600	0.920000	0.073600	1.000000	0.920000	0.080000	0.009259	-58.136701	-119.080450	-47.631443	142.898013	21.010516
5463	0.870000	0.130000	0.006623	0.870000	0.113100	0.890000	0.097900	1.000000	0.890000	0.110000	0.004967	-60.314626	-143.621008	-45.912671	195.416675	28.803912
5464	0.890000	0.110000	0.010791	0.890000	0.097900	0.890000	0.097900	1.000000	0.890000	0.110000	0.016187	-67.464677	-143.678987	-51.450889	184.456195	32.027575
5465	0.910000	0.090000	0.003185	0.910000	0.081900	0.900000	0.080000	0.888889	0.890000	0.090000	0.000000	-48.578057	-118.230189	-37.132568	162.195242	22.890977
5466	0.890000	0.110000	0.000000	0.890000	0.097900	0.880000	0.105600	1.000000	0.880000	0.120000	0.000000	-48.261169	-119.755493	-34.060902	171.389181	28.400534
5467	0.920000	0.080000	0.015576	0.920000	0.073600	0.920000	0.073600	1.000000	0.920000	0.080000	0.018692	-69.363769	-125.801444	-58.430148	134.742593	21.867243
5468	0.920000	0.080000	0.006431	0.920000	0.073600	0.930000	0.065100	1.000000	0.930000	0.070000	0.009646	-52.623016	-114.455349	-39.575138	149.760423	26.095756
5469	0.870000	0.130000	0.010453	0.870000	0.113100	0.860000	0.120400	1.000000	0.860000	0.140000	0.010453	-74.311951	-156.908042	-57.818304	198.179475	32.987294
5470	0.930000	0.070000	0.007220	0.930000	0.065100	0.940000	0.056400	1.000000	0.940000	0.060000	0.005415	-45.024527	-86.382711	-36.485089	99.795243	17.078875
5471	0.880000	0.120000	0.010601	0.880000	0.105600	0.890000	0.097900	1.000000	0.890000	0.110000	0.015901	-67.021126	-141.272261	-51.941611	178.661299	30.159030
5472	0.920000	0.080000	0.008955	0.920000	0.073600	0.920000	0.073600	1.000000	0.920000	0.080000	0.008955	-59.376584	-123.537931	-47.984342	151.107178	22.784483
5473	0.900000	0.100000	0.009404	0.900000	0.090000	0.910000	0.071900	0.877900	0.900000	0.080000	0.004702	-60.880903	-155.122860	-48.966359	212.313001	23.829088
5474	0.890000	0.110000	0.006944	0.890000	0.097900	0.900000	0.090000	1.000000	0.900000	0.100000	0.005208	-57.757974	-138.779870	-43.867234	189.825272	27.781480
5475	0.860000	0.140000	0.014535	0.860000	0.120400	0.855000	0.118975	0.959669	0.850000	0.140000	0.013081	-91.369476	-214.350705	-71.429055	285.843301	39.880841
5476	0.830000	0.170000	0.030960	0.830000	0.141100	0.850000	0.117500	0.921569	0.840000	0.140000	0.027864	-108.387409	-207.817540	-96.251343	223.132394	24.272132
5477	0.890000	0.110000	0.010274	0.890000	0.097900	0.880000	0.105600	1.000000	0.880000	0.120000	0.010274	-66.834912	-136.086931	-54.018975	164.135912	25.631874
5478	0.970000	0.030000	0.006993	0.970000	0.029100	0.980000	0.019600	1.000000	0.980000	0.020000	0.010490	-28.342777	-49.873298	-24.008114	51.730368	8.669327
5479	0.910000	0.090000	0.010274	0.910000	0.081900	0.910000	0.081900	1.000000	0.910000	0.090000	0.015411	-62.439684	-116.255502	-50.160414	132.190175	24.558540
5480	0.910000	0.090000	0.006623	0.910000	0.081900	0.920000	0.073600	1.000000	0.920000	0.080000	0.009934	-58.207162	-140.441054	-41.871987	197.138135	32.670350
5481	0.890000	0.110000	0.013468	0.890000	0.097900	0.890000	0.097900	1.000000	0.890000	0.110000	0.015152	-69.776839	-130.165501	-57.436539	145.457923	24.680600
5482	0.870000	0.130000	0.007663	0.870000	0.113100	0.890000	0.077900	0.795710	0.870000	0.090000	0.000000	-50.970882	-122.904933	-41.760523	162.288821	18.420717
5483	0.900000	0.100000	0.013029	0.900000	0.090000	0.910000	0.081900	1.000000	0.910000	0.090000	0.009772	-68.112919	-141.014613	-55.628336	170.772556	24.969167
5484	0.920000	0.080000	0.007168	0.920000	0.073600	0.910000	0.081900	1.000000	0.910000	0.090000	0.010753	-55.846760	-128.184763	-41.459303	173.450920	28.774914
5485	0.920000	0.080000	0.013652	0.920000	0.073600	0.905000	0.070975	0.825531	0.890000	0.080000	0.005119	-61.586266	-129.736511	-53.306126	152.860771	16.560281
5486	0.900000	0.100000	0.000000	0.900000	0.090000	0.900000	0.090000	1.000000	0.900000	0.100000	0.000000	-46.561498	-124.301660	-32.297576	184.008168	28.527843
5487	0.950000	0.050000	0.013699	0.950000	0.047500	0.950000	0.047500	1.000000	0.950000	0.050000	0.015411	-54.611666	-98.573797	-45.046927	107.053740	19.129478
5488	0.910000	0.090000	0.003436	0.910000	0.081900	0.910000	0.081900	1.000000	0.910000	0.090000	0.005155	-51.582451	-119.561444	-37.816030	163.490827	27.532842
5489	0.930000	0.070000	0.006623	0.930000	0.065100	0.930000	0.065100	1.000000	0.930000	0.070000	0.009934	-48.205210	-84.101325	-39.283714	89.635221	17.842992
5490	0.950000	0.050000	0.009740	0.950000	0.047500	0.950000	0.037500	0.789474	0.940000	0.040000	0.004870	-40.618344	-76.438590	-36.530322	79.816537	8.176044
5491	0.880000	0.120000	0.006780	0.880000	0.105600	0.880000	0.105600	1.000000	0.880000	0.120000	0.010169	-70.755865	-163.961475	-50.671881	226.579190	40.167969
5492	0.930000	0.070000	0.029801	0.930000	0.065100	0.910000	0.081900	1.000000	0.910000	0.090000	0.024834	-80.519158	-120.611844	-70.489250	100.245188	20.059817
5493	0.910000	0.090000	0.017361	0.910000	0.081900	0.910000	0.081900	1.000000	0.910000	0.090000	0.020833	-71.180360	-119.267728	-60.467117	117.601223	21.426487
5494	0.900000	0.100000	0.012384	0.900000	0.090000	0.900000	0.080000	0.888889	0.890000	0.090000	0.009288	-65.962712	-136.172968	-56.304307	159.737322	19.316810
5495	0.910000	0.090000	0.013841	0.910000	0.081900	0.910000	0.081900	1.000000	0.910000	0.090000	0.015571	-66.960460	-145.128657	-52.546134	185.165046	28.828653
5496	0.910000	0.090000	0.006006	0.910000	0.081900	0.910000	0.081900	1.000000	0.910000	0.090000	0.009009	-61.860695	-143.846163	-44.549349	198.593628	34.622692
5497	0.940000	0.060000	0.000000	0.940000	0.056400	0.950000	0.047500	1.000000	0.950000	0.050000	0.000000	-27.691487	-71.954854	-19.543765	104.822179	16.295446
5498	0.940000	0.060000	0.003650	0.940000	0.056400	0.940000	0.056400	1.000000	0.940000	0.060000	0.005474	-37.546108	-70.653647	-30.071508	81.164277	14.949200
5499	0.880000	0.120000	0.006270	0.880000	0.105600	0.885000	0.096775	0.950872	0.880000	0.110000	0.004702	-60.420812	-145.593105	-46.628182	197.929846	27.585258
5500	0.870000	0.130000	0.009615	0.870000	0.113100	0.855000	0.118975	0.959669	0.850000	0.140000	0.004808	-69.046874	-175.267081	-51.633669	247.266824	34.826410
5501	0.900000	0.100000	0.016949	0.900000	0.090000	0.905000	0.080975	0.941844	0.900000	0.090000	0.020339	-68.005041	-116.533779	-59.573746	113.920066	16.862591
5502	0.890000	0.110000	0.010274	0.890000	0.097900	0.900000	0.090000	1.000000	0.900000	0.100000	0.005137	-62.835808	-142.405097	-50.258726	184.292743	25.154165
5503	0.890000	0.110000	0.006515	0.890000	0.097900	0.890000	0.097900	1.000000	0.890000	0.110000	0.009772	-66.021446	-156.683890	-48.575465	216.216850	34.891962
5504	0.880000	0.120000	0.010453	0.880000	0.105600	0.890000	0.097900	1.000000	0.890000	0.110000	0.015679	-66.602101	-129.081289	-51.985152	154.192275	29.233899
5505	0.870000	0.130000	0.012346	0.870000	0.113100	0.855000	0.088975	0.717685	0.820000	0.110000	0.000000	-69.891046	-161.968458	-61.369518	201.197880	17.043056
5506	0.920000	0.080000	0.013423	0.920000	0.073600	0.910000	0.081900	1.000000	0.910000	0.090000	0.010067	-65.124960	-136.775885	-52.943822	167.664127	24.362277
5507	0.890000	0.110000	0.009524	0.890000	0.097900	0.900000	0.090000	1.000000	0.900000	0.100000	0.004762	-65.961479	-154.626404	-52.867128	203.518551	26.188702
5508	0.870000	0.130000	0.013652	0.870000	0.113100	0.860000	0.120400	1.000000	0.860000	0.140000	0.020478	-81.743459	-166.561479	-63.106679	206.909599	37.273559
5509	0.940000	0.060000	0.016393	0.940000	0.056400	0.945000	0.046975	0.903800	0.940000	0.050000	0.019672	-58.584624	-99.522295	-52.564032	93.916526	12.041183
5510	0.910000	0.090000	0.006944	0.910000	0.081900	0.920000	0.073600	1.000000	0.920000	0.080000	0.010417	-52.952479	-101.889137	-41.697817	120.382638	22.509323
5511	0.930000	0.070000	0.009554	0.930000	0.065100	0.930000	0.065100	1.000000	0.930000	0.070000	0.009554	-54.873978	-96.394546	-45.335407	102.118278	19.077142
5512	0.890000	0.110000	0.009677	0.890000	0.097900	0.880000	0.105600	1.000000	0.880000	0.120000	0.004839	-70.180444	-169.112494	-54.708159	228.808670	30.944570
5513	0.940000	0.060000	0.009836	0.940000	0.056400	0.945000	0.046975	0.903800	0.940000	0.050000	0.004918	-46.288238	-92.010727	-39.829307	104.362839	12.917861
5514	0.930000	0.070000	0.006993	0.930000	0.065100	0.930000	0.065100	1.000000	0.930000	0.070000	0.010490	-48.208995	-86.977477	-39.238543	95.477867	17.940903
5515	0.910000	0.090000	0.014388	0.910000	0.081900	0.900000	0.090000	1.000000	0.900000	0.100000	0.010791	-66.029353	-114.915949	-54.745010	120.341879	22.568686
5516	0.910000	0.090000	0.016667	0.910000	0.081900	0.880000	0.085600	0.810606	0.860000	0.100000	0.005000	-66.641734	-149.627540	-56.529182	186.196716	20.225105
5517	0.930000	0.070000	0.006623	0.930000	0.065100	0.915000	0.062775	0.807136	0.900000	0.070000	0.000000	-47.061480	-106.592588	-39.830355	133.524465	14.462250
5518	0.900000	0.100000	0.013652	0.900000	0.090000	0.900000	0.090000	1.000000	0.900000	0.100000	0.015358	-67.111967	-119.755493	-55.030669	129.449648	24.162597
5519	0.900000	0.100000	0.010067	0.900000	0.090000	0.900000	0.090000	1.000000	0.900000	0.100000	0.015101	-67.834507	-152.438725	-52.303841	200.269767	31.061333
5520	0.870000	0.130000	0.003185	0.870000	0.113100	0.870000	0.113100	1.000000	0.870000	0.130000	0.004777	-64.545479	-157.597752	-46.265895	222.663713	36.559167
5521	0.920000	0.080000	0.003077	0.920000	0.073600	0.920000	0.073600	1.000000	0.920000	0.080000	0.004615	-50.198444	-122.684262	-35.666729	174.035065	29.063429
5522	0.890000	0.110000	0.015291	0.890000	0.097900	0.890000	0.097900	1.000000	0.890000	0.110000	0.018349	-83.534061	-180.436923	-65.408519	230.056808	36.251085
5523	0.950000	0.050000	0.012270	0.950000	0.047500	0.945000	0.046975	0.903800	0.940000	0.050000	0.004601	-54.955379	-104.718661	-46.940205	115.556912	16.030347
5524	0.910000	0.090000	0.016835	0.910000	0.081900	0.920000	0.073600	1.000000	0.920000	0.080000	0.015152	-66.300116	-102.592930	-58.347565	88.490730	15.905101
5525	0.910000	0.090000	0.006557	0.910000	0.081900	0.920000	0.073600	1.000000	0.920000	0.080000	0.009836	-53.504910	-106.829014	-41.733596	130.190836	23.542629
5526	0.920000	0.080000	0.013699	0.920000	0.073600	0.920000	0.073600	1.000000	0.920000	0.080000	0.010274	-58.537001	-102.204718	-50.077786	104.253864	16.918431
5527	0.950000	0.050000	0.015773	0.950000	0.047500	0.950000	0.047500	1.000000	0.950000	0.050000	0.018927	-58.636758	-96.591017	-50.867861	91.446313	15.537794
5528	0.860000	0.140000	0.021898	0.860000	0.120400	0.870000	0.113100	1.000000	0.870000	0.130000	0.027372	-85.910580	-149.111540	-70.822314	156.578452	30.176532
5529	0.890000	0.110000	0.011364	0.890000	0.097900	0.880000	0.105600	1.000000	0.880000	0.120000	0.011364	-68.127554	-147.631601	-53.453383	188.356437	29.348343
5530	0.890000	0.110000	0.015625	0.890000	0.097900	0.880000	0.105600	1.000000	0.880000	0.120000	0.018750	-83.550265	-176.466677	-65.046186	222.840981	37.008158
